order_id,gps_interval_time_sec,gps_interval_distance_m,raw_start_time,raw_end_time,traversal_time_sec,traversal_distance_m,negative_traversal_time,negative_traversal_distance,date,time_allocation_error_sec,distance_allocation_error_m,relative_time_error,relative_distance_error,raw_elapsed_time_sec,movement_time_allocated_sec
5a5d60bc88a7776a0760bf0393bb7e75,1131.0,4805.183493732805,1476873625,1476874756,1131.0,4805.183493732805,0,0,20161019,0.0,0.0,0.0,0.0,1131,0.0
5b1599d6ba2cc32cebbee450b349ee4d,871.0,6318.083371963544,1476884444,1476885315,871.0,6318.083371963544,0,0,20161019,0.0,0.0,0.0,0.0,871,0.0
5b7a5f70458914e23e22b93a460dc946,169.0,1636.6027984790533,1476816561,1476816730,169.0,1636.6027984790533,0,0,20161019,0.0,0.0,0.0,0.0,169,0.0
5ca92768d62bd3c73f8ced64ca12c4d1,368.0,2391.377971128604,1476885690,1476886058,368.0,2391.377971128604,0,0,20161019,0.0,0.0,0.0,0.0,368,0.0
5cae732274c767764b0d233ddddaa134,732.0,3247.5505679317525,1476861875,1476862607,732.0,3247.5505679317525,0,0,20161019,0.0,0.0,0.0,0.0,732,0.0
5ce164a2ae49c75e55a21a8e2f2e022e,1664.0,7541.48430695887,1476862932,1476864596,1664.0,7541.48430695887,0,0,20161019,0.0,0.0,0.0,0.0,1664,0.0
5ea3df815c9a53698af091a19c843008,480.0,3303.9323423484766,1476863800,1476864280,480.0,3303.9323423484766,0,0,20161019,0.0,0.0,0.0,0.0,480,0.0
5ec363b92d722265cf8370b637053bd2,392.0,1742.4405965637352,1476872351,1476872743,392.0,1742.4405965637352,0,0,20161019,0.0,0.0,0.0,0.0,392,0.0
5f15db1ea7809a49a3cd86269547f7de,26.0,166.9162647179849,1476886406,1476886432,26.0,166.9162647179849,0,0,20161019,0.0,0.0,0.0,0.0,26,0.0
5f2ef2bb86ac6dc1b84af2e590f93b24,1384.0,6324.786305700061,1476886909,1476888293,1384.0,6324.786305700061,0,0,20161019,0.0,0.0,0.0,0.0,1384,0.0
5f888492cfe96dc8ad23f5f522b7b00f,1399.0,8501.344567214259,1476855522,1476856921,1399.0,8501.344567214259,0,0,20161019,0.0,0.0,0.0,0.0,1399,0.0
5f977a97e53bf87cabe6d5465cbb8e84,345.0,4368.801953483783,1476889469,1476889814,345.0,4368.801953483783,0,0,20161019,0.0,0.0,0.0,0.0,345,0.0
5fdb8812e282e40cb32e968b5c64dc0c,888.0,5097.426260843115,1476872902,1476873790,888.0,5097.426260843115,0,0,20161019,0.0,0.0,0.0,0.0,888,0.0
6019dc458539cd0d93316e12a46003a1,990.0,7219.026872298692,1476852767,1476853757,990.0,7219.026872298692,0,0,20161019,0.0,0.0,0.0,0.0,990,0.0
60ab0f28784318ae75970e0025bac451,290.0,2114.4308587283153,1476878448,1476878738,290.0,2114.4308587283153,0,0,20161019,0.0,0.0,0.0,0.0,290,0.0
60b0716619750d504787acf3923fbdc4,217.0,1437.597005896408,1476825099,1476825316,217.0,1437.5970058964078,0,0,20161019,0.0,-2.2737367544323206e-13,0.0,1.581623184457414e-16,217,0.0
60e2a4f179fd0cdd4ea564f002fbdca7,652.0,2856.291398036622,1476866279,1476866931,652.0,2856.291398036622,0,0,20161019,0.0,0.0,0.0,0.0,652,0.0
60f2ad8ccfc95126805c6e2e60b4820c,872.0,5140.677269238291,1476847405,1476848277,872.0,5140.677269238291,0,0,20161019,0.0,0.0,0.0,0.0,872,0.0
618f5985408fe789b5f589dfded15e08,74.0,489.5435819016849,1476876660,1476876734,74.0,489.5435819016849,0,0,20161019,0.0,0.0,0.0,0.0,74,0.0
61a84acdff689e9fcc41dc84ce38070d,457.0,2519.6783164317635,1476860529,1476860986,457.0,2519.6783164317635,0,0,20161019,0.0,0.0,0.0,0.0,457,0.0
622b2598dc5b1f1ec5465cb001b95468,1078.0,5691.742847102103,1476865268,1476866346,1078.0,5691.742847102103,0,0,20161019,0.0,0.0,0.0,0.0,1078,0.0
62357af0e1b26f4362c50d54087e0f35,172.0,651.2242758062936,1476865385,1476865557,172.0,651.2242758062936,0,0,20161019,0.0,0.0,0.0,0.0,172,0.0
625af44870034c0054aa0ee8ae6598ff,1640.0,6922.885493343121,1476842065,1476843705,1640.0,6922.885493343121,0,0,20161019,0.0,0.0,0.0,0.0,1640,0.0
626e528fa759b40088ce45d0893d980d,506.0,2738.7729252699432,1476841830,1476842336,506.0,2738.7729252699432,0,0,20161019,0.0,0.0,0.0,0.0,506,0.0
62f546df30f8d0d7daff9c54e2321279,1014.0,5118.008257341717,1476857915,1476858929,1014.0,5118.008257341717,0,0,20161019,0.0,0.0,0.0,0.0,1014,0.0
6331578327002a1b2093ec602938f401,1539.0,7472.278360877854,1476873944,1476875483,1539.0,7472.278360877854,0,0,20161019,0.0,0.0,0.0,0.0,1539,0.0
634d569a2e19b88171dd57eca374de67,772.0,3015.625457592706,1476865834,1476866606,772.0,3015.625457592706,0,0,20161019,0.0,0.0,0.0,0.0,772,0.0
63ac8cab96825caae89614b0a941cd4c,1037.0,6769.811523666676,1476836600,1476837637,1037.0,6769.811523666676,0,0,20161019,0.0,0.0,0.0,0.0,1037,0.0
64818b0f74a9039f666878e8139f01c3,577.0,3552.893319376752,1476854427,1476855004,577.0,3552.893319376752,0,0,20161019,0.0,0.0,0.0,0.0,577,0.0
648310437fa0e7d5c6b200b8d1ee7f23,909.0,5781.634247079137,1476887839,1476888748,909.0,5781.634247079137,0,0,20161019,0.0,0.0,0.0,0.0,909,0.0
64e75297492fdb3e5bf88d1feb9ab658,461.0,4248.655363473154,1476880094,1476880555,461.0,4248.655363473154,0,0,20161019,0.0,0.0,0.0,0.0,461,0.0
6621adae6ecc988252d17c8af91a0b68,912.0,2881.347501378153,1476858666,1476859578,912.0,2881.347501378153,0,0,20161019,0.0,0.0,0.0,0.0,912,0.0
662612456c2ce59a2559091da088a278,519.0,2403.1316141200823,1476880667,1476881186,519.0,2403.1316141200823,0,0,20161019,0.0,0.0,0.0,0.0,519,0.0
662870f6bf469a87d7dcae722ea9ca86,1421.0,5610.913048038697,1476866853,1476868274,1421.0,5610.913048038697,0,0,20161019,0.0,0.0,0.0,0.0,1421,0.0
667e5a4e265fea8af4c504cc609b570b,1279.0,4504.652033482336,1476868452,1476869731,1279.0,4504.652033482336,0,0,20161019,0.0,0.0,0.0,0.0,1279,0.0
66996f0f250d9976601251d05028dc56,1065.0,5325.92367185806,1476869905,1476870970,1065.0,5325.92367185806,0,0,20161019,0.0,0.0,0.0,0.0,1065,0.0
66e13778cb37b140e825b21e8cc96455,769.0,5332.952968884161,1476853443,1476854212,769.0,5332.952968884161,0,0,20161019,0.0,0.0,0.0,0.0,769,0.0
66e9a63a2e05a7d0cc5b27f9f89367da,646.0,4882.362484608444,1476809917,1476810563,646.0,4882.362484608444,0,0,20161019,0.0,0.0,0.0,0.0,646,0.0
67346fe13edb69de541a7b0270399767,250.0,1702.2048985187798,1476829355,1476829605,250.0,1702.2048985187798,0,0,20161019,0.0,0.0,0.0,0.0,250,0.0
67defac4afd3c915bedaf5bf49224275,1435.0,4364.1531841242395,1476863938,1476865373,1435.0,4364.1531841242395,0,0,20161019,0.0,0.0,0.0,0.0,1435,0.0
67fcfc0dae7501249b9f7de674ca3250,1120.0,4920.938920350107,1476874341,1476875461,1120.0,4920.938920350107,0,0,20161019,0.0,0.0,0.0,0.0,1120,0.0
68b912f9930b294db6de55a352fc1740,1398.0,5565.439473325261,1476866817,1476868215,1398.0,5565.439473325261,0,0,20161019,0.0,0.0,0.0,0.0,1398,0.0
6912b23b21d73565b312cd4ad7058082,33.0,285.4427959219215,1476879230,1476879263,33.0,285.4427959219215,0,0,20161019,0.0,0.0,0.0,0.0,33,0.0
69bef0ddfc01210fbcbe6a4ed4e99181,1485.0,4515.190408434219,1476833560,1476835045,1485.0,4515.190408434219,0,0,20161019,0.0,0.0,0.0,0.0,1485,0.0
69c1f51c3a9f480c946f726e9cb4bcf8,1185.0,2053.365115687775,1476858414,1476859599,1185.0,2053.365115687775,0,0,20161019,0.0,0.0,0.0,0.0,1185,0.0
69fab59182dad242be236ecd3594ed56,1258.0,4971.8954676815465,1476872182,1476873440,1258.0,4971.8954676815465,0,0,20161019,0.0,0.0,0.0,0.0,1258,0.0
6a13f0ad84cd53db7e50ee8daf739f09,904.0,7218.542200595804,1476850259,1476851163,904.0,7218.542200595804,0,0,20161019,0.0,0.0,0.0,0.0,904,0.0
6a2d3c3e3e54224768dfdfec63c6a25a,1201.0,6727.830008183653,1476844873,1476846074,1201.0,6727.830008183653,0,0,20161019,0.0,0.0,0.0,0.0,1201,0.0
6a596ee41a5209834ed91b5365fc56fb,1712.0,7562.786145938331,1476844955,1476846667,1712.0,7562.786145938331,0,0,20161019,0.0,0.0,0.0,0.0,1712,0.0
6aa77a52a3dcc59eed4175a769174f03,51.0,264.05127443291207,1476840462,1476840513,51.0,264.05127443291207,0,0,20161019,0.0,0.0,0.0,0.0,51,0.0
6b0398df8876508e1beddff663531f18,596.0,4752.226585670893,1476883071,1476883667,596.0,4752.226585670893,0,0,20161019,0.0,0.0,0.0,0.0,596,0.0
6b24bcb31da2e8c9dfef6d0650f63c83,204.0,1007.1647504549761,1476879857,1476880061,204.0,1007.1647504549761,0,0,20161019,0.0,0.0,0.0,0.0,204,0.0
6b505c67f7f0b7252a908bd983ff9238,387.0,3639.8635140184874,1476810329,1476810716,387.0,3639.8635140184874,0,0,20161019,0.0,0.0,0.0,0.0,387,0.0
6b85a3ab318555632f13b203cbc7a6fd,871.0,6561.800248292175,1476862090,1476862961,871.0,6561.800248292175,0,0,20161019,0.0,0.0,0.0,0.0,871,0.0
6b86d554d34f29046b0eb89f61bb9114,455.0,2068.609081021795,1476866985,1476867440,455.0,2068.609081021795,0,0,20161019,0.0,0.0,0.0,0.0,455,0.0
6bea9f084396e5fd18f2ecf707e21adb,786.0,2246.0522103197377,1476863671,1476864457,786.0,2246.0522103197377,0,0,20161019,0.0,0.0,0.0,0.0,786,0.0
6c4dff18626a552227b95901522a2fbf,1390.0,5227.075902168876,1476871718,1476873108,1390.0,5227.075902168876,0,0,20161019,0.0,0.0,0.0,0.0,1390,0.0
6c4e4538041467d142e7de6aeefc07e6,809.0,3183.7768011672383,1476867554,1476868363,809.0,3183.7768011672383,0,0,20161019,0.0,0.0,0.0,0.0,809,0.0
6d3792a478e78bf391220c1c856d4211,36.0,239.58508652457965,1476867308,1476867344,36.0,239.58508652457965,0,0,20161019,0.0,0.0,0.0,0.0,36,0.0
6d432c28dc355e58a475aeb92df96c1e,232.0,1878.3747951061007,1476858799,1476859031,232.0,1878.3747951061007,0,0,20161019,0.0,0.0,0.0,0.0,232,0.0
6d81cd0fda4c4ad1305c21186a5f81d8,835.0,2387.3554032336992,1476871545,1476872380,835.0,2387.3554032336992,0,0,20161019,0.0,0.0,0.0,0.0,835,0.0
6d8deb3942f81bb95ac53357f02e201a,1332.0,8524.150120299484,1476872110,1476873442,1332.0,8524.150120299484,0,0,20161019,0.0,0.0,0.0,0.0,1332,0.0
6d9dc78a5139005d0953e6117d6a8ed3,1790.0,6802.6241857545865,1476833035,1476834825,1790.0,6802.6241857545865,0,0,20161019,0.0,0.0,0.0,0.0,1790,0.0
6da1546d58602c04b55c26c61255a963,869.0,4960.346010863001,1476857965,1476858834,869.0,4960.346010863001,0,0,20161019,0.0,0.0,0.0,0.0,869,0.0
6df8f8ddd4451bc5ca7d767236b1393d,424.0,3768.7944822027844,1476855080,1476855504,424.0,3768.7944822027844,0,0,20161019,0.0,0.0,0.0,0.0,424,0.0
6e005bfd343d3c5dcd051d5fd58b0444,1624.0,9317.238898816871,1476847094,1476848718,1624.0,9317.238898816873,0,0,20161019,0.0,1.8189894035458565e-12,0.0,1.952283743391872e-16,1624,0.0
6e07c5889875a91ec1454e6e3eeb744c,920.0,4081.734080040627,1476836846,1476837766,920.0,4081.7340800406264,0,0,20161019,0.0,-4.547473508864641e-13,0.0,1.1141033246387718e-16,920,0.0
6e0c00dfb5c7b129e50113aca464ddec,1377.0,6988.30077689735,1476846013,1476847390,1377.0,6988.30077689735,0,0,20161019,0.0,0.0,0.0,0.0,1377,0.0
6e39d8b8f9d8d1e7c485304e954939a5,345.0,1934.0381025815675,1476840239,1476840584,345.0,1934.0381025815675,0,0,20161019,0.0,0.0,0.0,0.0,345,0.0
6e3f2b7671017078a1fba641c9c78010,1000.0,5230.783324132787,1476863254,1476864254,1000.0,5230.783324132787,0,0,20161019,0.0,0.0,0.0,0.0,1000,0.0
6e893c336cb6a80b6ff645cadd2910ba,907.0,4195.588554018576,1476890009,1476890916,907.0,4195.588554018575,0,0,20161019,0.0,-9.094947017729282e-13,0.0,2.1677404494342162e-16,907,0.0
6ea578045385640f38adc39246fde2c2,972.0,3714.828568109524,1476860553,1476861525,972.0,3714.828568109524,0,0,20161019,0.0,0.0,0.0,0.0,972,0.0
6f25432bf78291f1e66187b97ca6bc95,892.0,5220.277123559375,1476844887,1476845779,892.0,5220.277123559375,0,0,20161019,0.0,0.0,0.0,0.0,892,0.0
6f52bfc5d9962410f931eb5c29cdb7a9,830.0,4807.432469929737,1476855440,1476856270,830.0,4807.432469929737,0,0,20161019,0.0,0.0,0.0,0.0,830,0.0
6f68674fea3661b08cb94d0406ca8201,2514.0,11610.682659300714,1476868584,1476871098,2514.0,11610.682659300714,0,0,20161019,0.0,0.0,0.0,0.0,2514,0.0
6fbd89b96eaa9381f10146c99b943a81,222.0,1352.2469341232904,1476877789,1476878011,222.0,1352.2469341232904,0,0,20161019,0.0,0.0,0.0,0.0,222,0.0
6fde0d9aa23a88ea9f750250b03b71fc,1246.0,4981.242149176374,1476858213,1476859459,1246.0,4981.242149176374,0,0,20161019,0.0,0.0,0.0,0.0,1246,0.0
7024592ca86cf39ac2c5a32a2d5d7409,7.0,24.77362189261616,1476840545,1476840552,7.0,24.77362189261616,0,0,20161019,0.0,0.0,0.0,0.0,7,0.0
70778f03c818b22ef9800c1a7095c982,19.0,78.2535183211898,1476885292,1476885311,19.0,78.2535183211898,0,0,20161019,0.0,0.0,0.0,0.0,19,0.0
70ca8bd0bbff1d380b30afd0e9bbb857,380.0,1464.702736529821,1476880319,1476880699,380.0,1464.702736529821,0,0,20161019,0.0,0.0,0.0,0.0,380,0.0
70d10ce676b4b61d67807449926be2f0,1029.0,6742.2946465346695,1476840163,1476841192,1029.0,6742.2946465346695,0,0,20161019,0.0,0.0,0.0,0.0,1029,0.0
70f46372a72a045caf39b7d7292a5dce,258.0,1209.2738430634008,1476838679,1476838937,258.0,1209.2738430634008,0,0,20161019,0.0,0.0,0.0,0.0,258,0.0
712c203026f945eb683d6581bd91b047,418.0,2277.882009638736,1476880288,1476880706,418.0,2277.882009638736,0,0,20161019,0.0,0.0,0.0,0.0,418,0.0
712d51faf1120d35a9fd58f8e03f0ed0,1575.0,8416.559780990498,1476862425,1476864000,1575.0,8416.559780990498,0,0,20161019,0.0,0.0,0.0,0.0,1575,0.0
714b100f2bbcc2bce9fd37075f743a82,479.0,2424.555400904569,1476838929,1476839408,479.0,2424.555400904569,0,0,20161019,0.0,0.0,0.0,0.0,479,0.0
71f8ca06bc61992f2af378e917a282e9,1839.0,6563.726491031743,1476873495,1476875334,1839.0,6563.726491031743,0,0,20161019,0.0,0.0,0.0,0.0,1839,0.0
7218836378ab7728c68307061fed4692,420.0,2136.144425016448,1476886546,1476886966,420.0,2136.144425016448,0,0,20161019,0.0,0.0,0.0,0.0,420,0.0
723ccf151b093ca46598a23ada961dfc,234.0,1463.9911226068477,1476864619,1476864853,234.0,1463.9911226068477,0,0,20161019,0.0,0.0,0.0,0.0,234,0.0
7251cc7d9e7a1c25d8aedaed072f5097,786.0,6876.458453493192,1476885155,1476885941,786.0,6876.458453493192,0,0,20161019,0.0,0.0,0.0,0.0,786,0.0
728335b887fab9e5529f5384f2671c23,171.0,1676.9430917545474,1476892627,1476892798,171.0,1676.9430917545474,0,0,20161019,0.0,0.0,0.0,0.0,171,0.0
72b8d274a4afe64d6129d30d25efd0c2,770.0,4365.760840469644,1476882649,1476883419,770.0,4365.760840469644,0,0,20161019,0.0,0.0,0.0,0.0,770,0.0
72cd63ff55bb5538332b8a2f31599407,539.0,4410.738336701491,1476854136,1476854675,539.0,4410.738336701491,0,0,20161019,0.0,0.0,0.0,0.0,539,0.0
72ec676cf66b53a27f478deb3b2fca63,420.0,2735.3019872160426,1476863853,1476864273,420.0,2735.3019872160426,0,0,20161019,0.0,0.0,0.0,0.0,420,0.0
72ef544b94bab3ab63190c3feafe0597,508.0,5777.147799501668,1476851107,1476851615,508.0,5777.147799501667,0,0,20161019,0.0,-9.094947017729282e-13,0.0,1.574297098390629e-16,508,0.0
7331dac69c32ac372e0d196b01ce4a0b,952.0,5155.495070451718,1476878773,1476879725,952.0,5155.495070451718,0,0,20161019,0.0,0.0,0.0,0.0,952,0.0
7374f5e293c48dad4bf1ad4aa5f3f6d5,239.0,2110.279826094459,1476856874,1476857113,239.0,2110.279826094459,0,0,20161019,0.0,0.0,0.0,0.0,239,0.0
737a192592fc12b28e339f9e36c76904,1638.0,7706.574943956271,1476836763,1476838401,1638.0,7706.574943956271,0,0,20161019,0.0,0.0,0.0,0.0,1638,0.0
73aec66bf8790e36b06b2a29f6c3af0b,584.0,2069.1419065528744,1476873660,1476874244,584.0,2069.141906552874,0,0,20161019,0.0,-4.547473508864641e-13,0.0,2.197758159777736e-16,584,0.0
73dc7e79d60e5fd34ae74e0b69c5a879,176.0,942.4213838445959,1476855851,1476856027,176.0,942.4213838445959,0,0,20161019,0.0,0.0,0.0,0.0,176,0.0
7412c847acfe6696de8e998220f8d1ec,114.0,919.7498351318916,1476886747,1476886861,114.0,919.7498351318916,0,0,20161019,0.0,0.0,0.0,0.0,114,0.0
7434924ab98176f6c7a8a1c0dbf6b726,457.0,3152.783684618791,1476878703,1476879160,457.0,3152.783684618791,0,0,20161019,0.0,0.0,0.0,0.0,457,0.0
74349541faf36c7a86fe2e6929ba5d74,757.0,3476.0676671778756,1476840569,1476841326,757.0,3476.0676671778756,0,0,20161019,0.0,0.0,0.0,0.0,757,0.0
749d72c348613790f4d3375dcdba9019,690.0,2990.7067462596588,1476864935,1476865625,690.0,2990.7067462596588,0,0,20161019,0.0,0.0,0.0,0.0,690,0.0
74ef37af3edaa0b2e26477cd2f5fe694,992.0,7418.718627841761,1476807305,1476808297,992.0,7418.718627841761,0,0,20161019,0.0,0.0,0.0,0.0,992,0.0
7524539df1d1b71bc3dea384fdbd0ce3,740.0,2992.6482318687035,1476856096,1476856836,740.0,2992.648231868704,0,0,20161019,0.0,4.547473508864641e-13,0.0,1.5195482918568936e-16,740,0.0
752774191e4b224bd12a2ac9206de065,1015.0,5871.152307689873,1476837853,1476838868,1015.0,5871.152307689873,0,0,20161019,0.0,0.0,0.0,0.0,1015,0.0
755925bc9082aaace378626f2f233efc,251.0,2839.7697774540657,1476842632,1476842883,251.0,2839.7697774540657,0,0,20161019,0.0,0.0,0.0,0.0,251,0.0
759ca656fd3eeaf6d3024c742bbde2d4,1651.0,9949.615918355485,1476852415,1476854066,1651.0,9949.615918355485,0,0,20161019,0.0,0.0,0.0,0.0,1651,0.0
75f35e1c681a72845ea4e050e77ff1b5,526.0,2492.818262546593,1476858057,1476858583,526.0,2492.818262546593,0,0,20161019,0.0,0.0,0.0,0.0,526,0.0
761d15318a71258b2a5a004b5664d488,1343.0,2606.2654012717444,1476872179,1476873522,1343.0,2606.265401271745,0,0,20161019,0.0,4.547473508864641e-13,0.0,1.7448236494432498e-16,1343,0.0
761f8adc3d3647118fd82a6b17db1dcf,355.0,2823.1515803342427,1476881898,1476882253,355.0,2823.1515803342427,0,0,20161019,0.0,0.0,0.0,0.0,355,0.0
76a5d9d599cf87b9169cc045595c1406,355.0,2800.0936860047264,1476865424,1476865779,355.0,2800.0936860047264,0,0,20161019,0.0,0.0,0.0,0.0,355,0.0
76b2c6d7fee2f6cd74c5720d88ef9d73,1328.0,4593.01336352043,1476859524,1476860852,1328.0,4593.013363520431,0,0,20161019,0.0,9.094947017729282e-13,0.0,1.980169944630475e-16,1328,0.0
76ed7f2bfc5ce344d6048bfd5017ee60,184.0,1327.393499452822,1476859655,1476859839,184.0,1327.393499452822,0,0,20161019,0.0,0.0,0.0,0.0,184,0.0
772a67fefe03757d42518aad57ec8d48,877.0,5511.435743486404,1476849114,1476849991,877.0,5511.435743486405,0,0,20161019,0.0,9.094947017729282e-13,0.0,1.650195600752125e-16,877,0.0
772fc92ddb49b53ae85fcb41f13b156f,1087.0,5000.556283470713,1476833907,1476834994,1087.0,5000.556283470713,0,0,20161019,0.0,0.0,0.0,0.0,1087,0.0
77357eac8524cb0cdaacca65d7971d1e,528.0,2114.825531993514,1476837770,1476838298,528.0,2114.825531993514,0,0,20161019,0.0,0.0,0.0,0.0,528,0.0
7747d3d35fed0f73145b1e536d9855aa,321.0,1512.4695945529888,1476833397,1476833718,321.0,1512.4695945529888,0,0,20161019,0.0,0.0,0.0,0.0,321,0.0
77bd47035043a46d5615352647666319,1557.0,9906.32154335934,1476866696,1476868253,1557.0,9906.32154335934,0,0,20161019,0.0,0.0,0.0,0.0,1557,0.0
788d7172ac9794a07dbc9f030aec31cd,1170.0,3161.657022059368,1476872886,1476874056,1170.0,3161.6570220593676,0,0,20161019,0.0,-4.547473508864641e-13,0.0,1.4383196776678236e-16,1170,0.0
7891efe85e76e1481dac3ff3f4449802,472.0,2352.1788974407127,1476876937,1476877409,472.0,2352.1788974407127,0,0,20161019,0.0,0.0,0.0,0.0,472,0.0
7894c3b286a4b6090f69a2d80eb2e88b,873.0,2490.4847391381472,1476877569,1476878442,873.0,2490.4847391381472,0,0,20161019,0.0,0.0,0.0,0.0,873,0.0
789b6c575ea40d9f4ab4df9bfc07c828,1339.0,7333.962901440625,1476871023,1476872362,1339.0,7333.9629014406255,0,0,20161019,0.0,9.094947017729282e-13,0.0,1.24011358387738e-16,1339,0.0
78bbb7e6dfd8c55230e277678252d436,877.0,7577.20478992326,1476849885,1476850762,877.0,7577.204789923261,0,0,20161019,0.0,9.094947017729282e-13,0.0,1.200303709598087e-16,877,0.0
78d027fb1dd4773bd64f5d7ba2fb554c,1274.0,6291.886714719184,1476835247,1476836521,1274.0,6291.886714719184,0,0,20161019,0.0,0.0,0.0,0.0,1274,0.0
78e50cd9b8a56770c63955e6b73778c4,405.0,1927.8862275877084,1476836699,1476837104,405.0,1927.8862275877084,0,0,20161019,0.0,0.0,0.0,0.0,405,0.0
791338510db69f20b32c83b60121f1c5,1315.0,6864.494622726469,1476865529,1476866844,1315.0,6864.494622726469,0,0,20161019,0.0,0.0,0.0,0.0,1315,0.0
793fec05be2e6f0eb5d19a42d5cfb77f,1138.0,9991.728137851953,1476884581,1476885719,1138.0,9991.728137851953,0,0,20161019,0.0,0.0,0.0,0.0,1138,0.0
7941156531bf1d9d5e79b1a3b1a3de15,837.0,4253.813227057609,1476856422,1476857259,837.0,4253.81322705761,0,0,20161019,0.0,9.094947017729282e-13,0.0,2.1380691939829992e-16,837,0.0
794850834c91b9055dcbb01bc9dd7c61,968.0,4973.435383521791,1476869179,1476870147,968.0,4973.435383521791,0,0,20161019,0.0,0.0,0.0,0.0,968,0.0
794dc3720448c80211a35188709cf71c,369.0,3047.3259918800545,1476860229,1476860598,369.0,3047.325991880055,0,0,20161019,0.0,4.547473508864641e-13,0.0,1.49228324143262e-16,369,0.0
79c85ead1b7fa7dcc18e7d0d344fd384,738.0,3733.3233425192157,1476836958,1476837696,738.0,3733.3233425192157,0,0,20161019,0.0,0.0,0.0,0.0,738,0.0
79ca0c0952fa906c82458591ae9b9762,720.0,4760.395723860977,1476887894,1476888614,720.0,4760.395723860977,0,0,20161019,0.0,0.0,0.0,0.0,720,0.0
7a7614e5a3bf0dfbbc3ed26d281b625f,1189.0,4617.128738014215,1476841021,1476842210,1189.0,4617.128738014215,0,0,20161019,0.0,0.0,0.0,0.0,1189,0.0
7adfdcfc54b0c5742c8edc6b9d605969,248.0,1123.7192473211583,1476854577,1476854825,248.0,1123.7192473211583,0,0,20161019,0.0,0.0,0.0,0.0,248,0.0
7af1404a76329baf549db3de356e0dd0,1383.0,6211.517965157264,1476848809,1476850192,1383.0,6211.517965157264,0,0,20161019,0.0,0.0,0.0,0.0,1383,0.0
7b2aee7e810e1682d917987cb8379e37,323.0,1550.1958644457952,1476872017,1476872340,323.0,1550.1958644457952,0,0,20161019,0.0,0.0,0.0,0.0,323,0.0
7b2c70b840e089fd4f815135309ead9a,440.0,3486.278285513486,1476864520,1476864960,440.0,3486.278285513486,0,0,20161019,0.0,0.0,0.0,0.0,440,0.0
7b459a824e6ff3cf1fe613890e3698df,494.0,2881.8319671215177,1476844470,1476844964,494.0,2881.8319671215177,0,0,20161019,0.0,0.0,0.0,0.0,494,0.0
7b5741b34873c2888d9546260c40207a,413.0,1838.508129297765,1476870637,1476871050,413.0,1838.508129297765,0,0,20161019,0.0,0.0,0.0,0.0,413,0.0
7b71f6d9c9a71039603aaf710709cefd,1126.0,3754.283039958983,1476873134,1476874260,1126.0,3754.283039958983,0,0,20161019,0.0,0.0,0.0,0.0,1126,0.0
7c1dfbacad8b3ffea0a41e735a51b4a5,616.0,4177.172157459183,1476857670,1476858286,616.0,4177.172157459183,0,0,20161019,0.0,0.0,0.0,0.0,616,0.0
7c278e4c390473955f915f5618f07a5b,1065.0,3965.5531123907895,1476868816,1476869881,1065.0,3965.5531123907895,0,0,20161019,0.0,0.0,0.0,0.0,1065,0.0
7c444cb2178d7c39303b84bcd4c6ab84,371.0,2557.5251103173896,1476887822,1476888193,371.0,2557.5251103173896,0,0,20161019,0.0,0.0,0.0,0.0,371,0.0
7c73359723ca33896ac967543efd2a1d,75.0,664.5055525714076,1476853891,1476853966,75.0,664.5055525714076,0,0,20161019,0.0,0.0,0.0,0.0,75,0.0
7cc19a7a2872dd14ca8d267c1b4e0b1f,587.0,5868.556525475095,1476886272,1476886859,587.0,5868.556525475095,0,0,20161019,0.0,0.0,0.0,0.0,587,0.0
7cf0daf5c76bf04c65738bd213179bc8,777.0,2431.1234913705885,1476859455,1476860232,777.0,2431.1234913705885,0,0,20161019,0.0,0.0,0.0,0.0,777,0.0
7cf66361c85d2a30af5a5243924aaf44,696.0,4804.895044556673,1476887835,1476888531,696.0,4804.895044556673,0,0,20161019,0.0,0.0,0.0,0.0,696,0.0
7d58e74798c2b78139c175a6133026b5,821.0,6162.998256518939,1476854917,1476855738,821.0,6162.998256518939,0,0,20161019,0.0,0.0,0.0,0.0,821,0.0
7d9242de2b1b8bb575e617d60a74ad5a,1924.0,7702.25136036799,1476845488,1476847412,1924.0,7702.25136036799,0,0,20161019,0.0,0.0,0.0,0.0,1924,0.0
7df6e924adc00ea4d4302349c16ad130,580.0,2389.1496699634204,1476868062,1476868642,580.0,2389.1496699634204,0,0,20161019,0.0,0.0,0.0,0.0,580,0.0
7e3634f4b7ace02526f23e1e3965bf1c,207.0,1611.3644948033473,1476885733,1476885940,207.0,1611.3644948033473,0,0,20161019,0.0,0.0,0.0,0.0,207,0.0
7e6c060e9bccf95e66cf49753059ea8f,117.0,1002.2543327396633,1476843093,1476843210,117.0,1002.2543327396634,0,0,20161019,0.0,1.1368683772161603e-13,0.0,1.1343112622008124e-16,117,0.0
7ed4eca1cdd99fe8ca52d40d56183eba,214.0,1044.3933609849462,1476851167,1476851381,214.0,1044.3933609849462,0,0,20161019,0.0,0.0,0.0,0.0,214,0.0
7f049e643bf2430486e30c3f13079e96,816.0,4183.42837561608,1476838021,1476838837,816.0,4183.42837561608,0,0,20161019,0.0,0.0,0.0,0.0,816,0.0
