date,order_id,from_link_id,to_link_id,reason
20161022,353ba05dc0762f3b09566b57bb5bcd76,457984361_2718,258742307_2667,flagged_direction_gap
20161022,353ba05dc0762f3b09566b57bb5bcd76,277672363_3949,28296475_4216,flagged_direction_gap
20161022,353ba05dc0762f3b09566b57bb5bcd76,28296475_4216,59868404_4221,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,337335340_9193,333418723_9194,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,333418723_9194,337335340_9193,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,337335340_9193,148316128_9190,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,148316128_9190,337335340_9193,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,337335340_9193,148832618_9189,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,148832618_9189,337335340_9193,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,152427722_8872,137828494_2580,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,137828494_2580,152427722_8872,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,152427722_8872,263486158_8846,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,263486158_8846,263774838_8835,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,263774838_8835,152427985_8814,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,152427985_8814,170357393_8845,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,152427720_8815,264453194_8816,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,264453194_8816,152427720_8815,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,152427720_8815,266995293_8807,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,266995293_8807,142323482_8778,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,142323461_8750,272804279_8766,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,272804279_8766,142323461_8750,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,142323461_8750,142323476_8748,flagged_direction_gap
20161022,3586f27528c2d54a3191c21198651a87,142323476_8748,142323464_8471,flagged_direction_gap
